Position,MeanYear,Longitude,Latitude
Goalkeeper,1924,-2.1494,53.4083
Goalkeeper,1924,-2.2333,53.4667
Midfielder,1924,79.8428,6.9344
Midfielder,1924,-2.495,53.5231
,1924,-1.8631,53.725
Midfielder,1924,0.0078,51.5347
Midfielder,1924,-1.8936,52.4831
Defender,1924,-1.6833,54.7167
Midfielder,1924,-2.7281,53.3631
Forward,1924,-1.3758,53.535
Goalkeeper,1924,-2.9833,53.4
Forward,1924,-2.0842,53.4114
Forward,1924,18.4703,-34.0042
Forward,1924,-2.6411,53.4869
Forward,1924,11,49.4667
Midfielder,1924,10.9,48.3667
Forward,1924,11,49.4667
Defender,1924,10.3167,43.55
Forward,1924,8.4167,45.3167
Forward,1924,8.9328,44.4111
Midfielder,1924,8.4167,45.3167
Midfielder,1924,7.7,45.0667
Forward,1924,139.7667,35.6833
Midfielder,1924,139.7667,35.6833
Forward,1924,4.5,51.9167
Defender,1924,19.4667,51.7833
Defender,1924,-9.15,38.7667
Goalkeeper,1924,-9.15,38.7667
Forward,1924,21.9211,47.0722
Forward,1924,-3.1889,55.9531
Forward,1924,-4.1719,55.8436
Defender,1924,30.1333,59.5833
Forward,1924,36.2314,50.0044
,1924,-56.1667,-34.8833
Defender,1924.5,-58.3817,-34.6033
Defender,1924.5,-71.25,-32.8667
Forward,1924.5,16.35,48.2
Midfielder,1924.5,13.8167,50.6333
Midfielder,1924.5,16.35,48.2
Defender,1924.5,-1.5167,54.9
Forward,1924.5,-1.4178,54.7833
Midfielder,1924.5,-1.8542,52.4628
Goalkeeper,1924.5,24.7453,59.4372
,1924.5,13.3833,52.5167
Defender,1924.5,10.0014,53.5653
Forward,1924.5,11.9667,51.2
Forward,1924.5,9.1833,45.4667
Defender,1924.5,4.3167,52.0833
Forward,1924.5,4.9406,52.3917
Forward,1924.5,22.7667,49.7833
Defender,1924.5,-4.0828,55.8183
Goalkeeper,1924.5,-3.1833,55.95
Midfielder,1924.5,-4.25,56.25
Defender,1924.5,37.6167,55.75
Forward,1924.5,37.6167,54.2
Forward,1924.5,30.3,59.95
Forward,1924.5,-56.1819,-34.8836
Defender,1925,-58.3817,-34.6033
Forward,1925,150.8775,-34.3886
Forward,1925,19.0514,47.4925
Forward,1925,5.5667,50.6333
Forward,1925,-70.6667,-33.45
Defender,1925,14.4167,50.0833
Defender,1925,-1.4747,54.9997
Defender,1925,-1.5561,54.9469
Defender,1925,-1.3764,50.8931
Goalkeeper,1925,-1.7833,51.5667
Midfielder,1925,3.7333,51.05
Forward,1925,-1.7178,54.8908
Defender,1925,0.0089,51.47
Defender,1925,-1.4289,54.9919
Midfielder,1925,32.2833,31.25
Defender,1925,11,49.4667
Forward,1925,19.0514,47.4925
Forward,1925,8.6167,44.9167
Defender,1925,139.7667,35.6833
Forward,1925,139.7667,35.6833
Midfielder,1925,139.7667,35.6833
Defender,1925,139.7667,35.6833
Forward,1925,132.4553,34.3853
Forward,1925,139.7667,35.6833
Forward,1925,139.7667,35.6833
Forward,1925,139.7667,35.6833
Goalkeeper,1925,139.7667,35.6833
Midfielder,1925,139.7667,35.6833
Midfielder,1925,139.7667,35.6833
Midfielder,1925,139.7667,35.6833
Forward,1925,4.8667,51.6333
Forward,1925,16.9997,52.7492
Forward,1925,-9.15,38.7667
Forward,1925,-9.15,38.7667
Forward,1925,-9.1833,38.7
Defender,1925,-9.15,38.7667
Defender,1925,20.8833,43.9833
Forward,1925,20.9667,44.75
Forward,1925,-3.2,56.25
Defender,1925,36.2314,50.0044
Midfielder,1925,36.2314,50.0044
Defender,1925,-8.6481,42.4336
Goalkeeper,1925,2.1833,41.3833
Forward,1925,12.8333,55.8667
Forward,1925,12.8333,55.8667
Forward,1925,-4.4167,55.9333
Forward,1925,-4.4236,55.8467
Forward,1925,-56.1819,-34.8836
Midfielder,1925.5,-58.3833,-34.6
Forward,1925.5,-58.3817,-34.6033
Defender,1925.5,4.3,50.7667
Midfielder,1925.5,,
Midfielder,1925.5,,
Midfielder,1925.5,17.25,49.6
Defender,1925.5,12.5683,55.6761
Midfielder,1925.5,0.0078,51.5347
Goalkeeper,1925.5,-3.465,50.6861
Forward,1925.5,-2.9069,53.4339
,1925.5,24.7453,59.4372
Forward,1925.5,2.2686,48.8881
Defender,1925.5,6.7833,51.2333
Forward,1925.5,11.0833,49.45
Midfielder,1925.5,19.0514,47.4925
Forward,1925.5,-9.15,38.7667
Forward,1925.5,-9.15,38.7667
Forward,1925.5,-3.35,56.1167
Midfielder,1925.5,2.1833,41.3833
,1926,16.35,48.2
Forward,1926,16.35,48.2
Defender,1926,16.3667,48.2
Midfielder,1926,4.4167,51.1833
Forward,1926,14.4167,50.0833
Defender,1926,-1.1231,52.9789
Goalkeeper,1926,-4.1422,50.3714
Goalkeeper,1926,-2.665,53.7461
Midfielder,1926,-2.4769,53.745
Goalkeeper,1926,-0.95,53.0667
Midfielder,1926,-1.4669,53.3836
Forward,1926,-1.7539,54.9961
Forward,1926,-2.02,52.5531
Midfielder,1926,24.7453,59.4372
Forward,1926,9.7167,52.3667
Midfielder,1926,19.0514,47.4925
Forward,1926,19.0514,47.4925
Defender,1926,12.3358,45.4375
,1926,9.8167,44.1
Midfielder,1926,8.4044,45.1844
Forward,1926,11.3514,44.5075
Goalkeeper,1926,-57.6667,-25.2667
Midfielder,1926,21.0333,52.2167
Forward,1926,-9.15,38.7667
Forward,1926,-9.15,38.7667
Goalkeeper,1926,-9.15,38.7667
Forward,1926,-9.15,38.7667
Midfielder,1926,21.23,45.7597
Midfielder,1926,-4.0753,55.7778
Forward,1926,-4.3864,55.7967
Goalkeeper,1926,-4.2239,55.8281
Forward,1926,-4.2589,55.8581
Forward,1926,-3.3833,56.0667
Forward,1926,-61.1167,-36.2333
Forward,1926,18.0686,59.3294
Forward,1926,18.0686,59.3294
Forward,1926,28.955,41.0136
Defender,1926.5,-58.3817,-34.6033
Forward,1926.5,-58.3833,-34.6
Midfielder,1926.5,-58.3833,-34.6
Forward,1926.5,-58.1333,-32.2167
Forward,1926.5,,
Goalkeeper,1926.5,16.35,48.2
Forward,1926.5,16.3667,48.2
Defender,1926.5,3.2333,51.2167
Midfielder,1926.5,-1.5369,52.2919
Forward,1926.5,0.0831,52.2331
Forward,1926.5,-1.3897,52.7556
Forward,1926.5,25.6108,58.91
Defender,1926.5,8.4039,49.0092
Forward,1926.5,16.6219,47.235
Forward,1926.5,-9.15,38.7667
Defender,1926.5,-4.3083,55.8614
Forward,1926.5,2.1833,41.3833
Midfielder,1926.5,-57.95,-31.3833
Forward,1926.5,-56.1819,-34.8836
Goalkeeper,1927,-58.3833,-34.6
Forward,1927,16.3667,48.2
Forward,1927,4.4167,51.1833
Midfielder,1927,14.1167,50.1333
Goalkeeper,1927,16.35,48.2
Defender,1927,-1.3072,52.9675
Defender,1927,18.4703,-34.0042
Defender,1927,-1.315,53.4878
Forward,1927,-2.1494,53.4083
Forward,1927,-2.1494,53.4083
Goalkeeper,1927,-1.5789,52.7819
Midfielder,1927,-1.4489,54.8208
Forward,1927,-2.9986,53.4272
Forward,1927,-2.2769,53.4419
Forward,1927,13.3833,52.5167
Midfielder,1927,12.8,53.2667
Midfielder,1927,20.1764,47.1747
Forward,1927,19.0514,47.4925
Defender,1927,8.4167,45.3167
Midfielder,1927,139.55,35.95
Forward,1927,139.7667,35.6833
Midfielder,1927,139.7667,35.6833
Defender,1927,139.7667,35.6833
Forward,1927,139.7667,35.6833
Goalkeeper,1927,139.7667,35.6833
Midfielder,1927,139.7667,35.6833
Midfielder,1927,139.7667,35.6833
Forward,1927,140.4667,37.4
Forward,1927,135.1831,34.6906
Midfielder,1927,4.75,52.6333
,1927,5.9833,51.2
Defender,1927,5.33,60.3894
Goalkeeper,1927,-9.1583,38.6803
Forward,1927,-9.15,38.7667
Forward,1927,-9.15,38.7667
Forward,1927,16.35,48.2
Forward,1927,21.3167,46.1667
Forward,1927,-4.2239,55.8281
Forward,1927,-4.2589,55.8581
Forward,1927,120.9667,14.5833
Midfielder,1927,-1.7886,43.3378
Forward,1927.5,-58.3667,-34.6667
Midfielder,1927.5,-57.9544,-34.9211
Forward,1927.5,-64.2667,-27.7833
Forward,1927.5,16.3667,48.2
Forward,1927.5,16.35,48.2
Defender,1927.5,-3.0503,53.8142
Forward,1927.5,-1.1331,53.5161
Midfielder,1927.5,-1.3411,53.13
Forward,1927.5,-1.8833,52.5
Defender,1927.5,19.0514,47.4925
Forward,1927.5,131.8,33.1333
Goalkeeper,1927.5,4.9,52.3667
Defender,1927.5,-57.6667,-25.2667
Forward,1927.5,-9.15,38.7667
Midfielder,1927.5,-9.15,38.7667
Midfielder,1927.5,-9.1392,38.7136
Forward,1927.5,21.23,45.7597
Defender,1927.5,-4.7642,55.9494
Midfielder,1927.5,-4.5739,55.9619
Defender,1927.5,-1.9856,43.3214
Forward,1927.5,11.9667,57.7
Forward,1927.5,11.9667,57.7
Goalkeeper,1927.5,51.4231,35.6961
Defender,1927.5,28.955,41.0136
Forward,1927.5,-56.1819,-34.8836
,1927.5,-8.6167,42.2833
Forward,1928,-58.3833,-34.6
Midfielder,1928,-58.3833,-34.6
,1928,16.35,48.2
,1928,4.4667,51.0167
Forward,1928,-68.15,-16.5
Defender,1928,-68.15,-16.5
Midfielder,1928,-68.15,-16.5
Forward,1928,-68.15,-16.5
Midfielder,1928,-68.15,-16.5
Midfielder,1928,-64.6661,-16.7119
Defender,1928,-0.0025,51.5422
Defender,1928,-1.3333,54.8333
Goalkeeper,1928,-0.1183,51.5172
Goalkeeper,1928,-1.1833,53.2833
Midfielder,1928,-1.2578,51.7519
Forward,1928,-2.43,53.5786
Midfielder,1928,3.2167,36.7667
Forward,1928,11.0833,49.45
Forward,1928,13.3833,52.5167
Forward,1928,19.0514,47.4925
Forward,1928,19.0514,47.4925
Defender,1928,8.45,45.1333
,1928,12.3358,45.4375
Midfielder,1928,9.1833,45.4667
Forward,1928,10.3167,43.55
,1928,4.5,51.9167
Forward,1928,4.9,52.3667
Defender,1928,4.9,52.3667
Forward,1928,4.3167,52.0833
Forward,1928,4.3167,52.0833
Defender,1928,21.23,45.7597
Midfielder,1928,-3.1833,55.95
Midfielder,1928,-4.5053,55.9083
Midfielder,1928,-56.1819,-34.8836
Midfielder,1928.5,-58.3817,-34.6033
Defender,1928.5,-58.3817,-34.6033
Forward,1928.5,-62.7,-35.9667
Goalkeeper,1928.5,16.35,48.2
Defender,1928.5,-2.3667,53.5333
Midfielder,1928.5,-2.5289,53.5481
Midfielder,1928.5,-1.4167,53.2333
Forward,1928.5,-1.1333,52.95
Goalkeeper,1928.5,3.6975,43.4053
Forward,1928.5,6.8419,47.6672
Forward,1928.5,7.0131,51.4508
Midfielder,1928.5,11.5667,48.1333
Forward,1928.5,11,49.4667
Midfielder,1928.5,10.9333,44.65
Midfielder,1928.5,9.1833,45.4667
Midfielder,1928.5,12.4833,41.9
Forward,1928.5,-60.6667,-32.95
Forward,1928.5,139.6917,35.6894
Midfielder,1928.5,139.7667,35.6833
Forward,1928.5,-9.15,38.7667
Forward,1928.5,-9.15,38.7667
Forward,1928.5,-9.15,38.7667
Forward,1928.5,-9.15,38.7667
Forward,1928.5,-4.0081,55.8203
Forward,1928.5,-1.9856,43.3214
Forward,1928.5,28.955,41.0136
Defender,1929,-58.3817,-34.6033
Defender,1929,-61.9,-35.8
Forward,1929,16.35,48.2
Forward,1929,3.7642,51.0314
Midfielder,1929,3.1803,51.1972
Defender,1929,-70.6667,-33.4333
Defender,1929,-70.6667,-33.4333
Forward,1929,-72.45,-38.5167
Midfielder,1929,-70.75,-34.1667
Defender,1929,-0.0025,51.5422
Midfielder,1929,-0.195,51.4828
Midfielder,1929,-2.6317,53.5447
Forward,1929,-1.3689,52.7239
Forward,1929,-0.1275,51.5072
Forward,1929,-1.4792,53.5536
Forward,1929,-1.8747,54.9447
Goalkeeper,1929,19.0514,47.4925
Midfielder,1929,21.9211,47.0722
Midfielder,1929,11.8667,45.4167
Midfielder,1929,11.4167,44.8833
Forward,1929,12.4833,41.9
Midfielder,1929,14.4167,45.3167
Forward,1929,4.5,51.9167
Midfielder,1929,4.8206,51.6086
Defender,1929,-9.15,38.7667
Goalkeeper,1929,-9.15,38.7667
Midfielder,1929,-9.1392,38.7136
Goalkeeper,1929,-9.15,38.7667
Defender,1929,-9.15,38.7667
Midfielder,1929,-9.15,38.7667
Goalkeeper,1929,21.9211,47.0722
Defender,1929,21.23,45.7597
Forward,1929,-4.2589,55.8581
Forward,1929,-4.2589,55.8581
Forward,1929,-4.5778,55.8564
Forward,1929,11.9667,57.7
Forward,1929,11.9667,57.7
,1929,113.2167,-7.75
Forward,1929,-56.1819,-34.8836
Forward,1929.5,-58.3817,-34.6033
Forward,1929.5,-58.3833,-34.6
Forward,1929.5,-58.3817,-34.6033
Midfielder,1929.5,,
,1929.5,4.3333,50.8
Forward,1929.5,17.3931,49.2989
Midfielder,1929.5,-1.4167,54.8667
Defender,1929.5,-1.4664,53.3025
Forward,1929.5,-3.1814,54.1544
Forward,1929.5,-3.0139,53.3931
,1929.5,24.9375,60.1708
Forward,1929.5,11.5667,48.1333
Forward,1929.5,21.9211,47.0722
Forward,1929.5,8.6167,44.9167
Forward,1929.5,11.3514,44.5075
Midfielder,1929.5,-9.15,38.7667
Midfielder,1929.5,-9.15,38.7667
Forward,1929.5,21.23,45.7597
Midfielder,1929.5,-4.4236,55.8467
Forward,1929.5,-4.0261,55.8164
Midfielder,1929.5,-15.4167,28.15
Forward,1930,-58.3817,-34.6033
Defender,1930,-58.4,-34.7
Midfielder,1930,3.3833,51.0333
Midfielder,1930,-68.15,-16.5
Midfielder,1930,-64.6661,-16.7119
Defender,1930,-64.6661,-16.7119
Forward,1930,-64.6661,-16.7119
Forward,1930,-64.6661,-16.7119
Midfielder,1930,-64.6661,-16.7119
Forward,1930,-64.6661,-16.7119
Defender,1930,-46.325,-23.9369
Defender,1930,-43.1964,-22.9083
Goalkeeper,1930,-43.1964,-22.9083
Forward,1930,-70.6667,-33.45
Midfielder,1930,-72.9833,-36.7333
Goalkeeper,1930,-70.6667,-33.4333
Forward,1930,-70.6667,-33.4333
Midfielder,1930,-70.6667,-33.45
Forward,1930,-70.6667,-33.4333
Midfielder,1930,-70.6667,-33.4333
Forward,1930,-70.6667,-33.4333
Forward,1930,-70.6667,-33.4333
Midfielder,1930,-3.0503,53.8142
Midfielder,1930,-2.1172,52.8067
Midfielder,1930,28.1961,59.3758
,1930,24.9333,60.1667
Midfielder,1930,6.7622,47.5783
Forward,1930,0.2325,49.4194
Midfielder,1930,13.3833,52.5167
Defender,1930,11.0833,49.45
Forward,1930,17.0383,51.1078
,1930,12.4636,50.8519
Forward,1930,23.6333,37.95
Forward,1930,,
Midfielder,1930,139.7667,35.6833
Goalkeeper,1930,135.52,34.6864
Midfielder,1930,132.4553,34.3853
Forward,1930,139.7667,35.6833
Forward,1930,139.6,36.75
Forward,1930,139.6917,35.6894
Forward,1930,132.4553,34.3853
Forward,1930,139.7667,35.6833
Forward,1930,-99.1333,19.4333
Forward,1930,-99.1333,19.4333
Forward,1930,-99.1333,19.4333
Midfielder,1930,-101.6833,21.1167
Midfielder,1930,,
Forward,1930,-99.1333,19.4333
Midfielder,1930,-77.0283,-12.0433
Midfielder,1930,-75.7333,-14.0667
Defender,1930,-9.15,38.7667
Defender,1930,-9.15,38.7667
Midfielder,1930,-9.15,38.7667
Forward,1930,-9.1392,38.7136
,1930,-9.15,38.7667
Midfielder,1930,26.1039,44.4325
Defender,1930,26.1,44.4167
Midfielder,1930,21.23,45.7597
Forward,1930,26.1039,44.4325
Defender,1930,-2.8883,56.6442
Forward,1930,-2.1,57.1167
Defender,1930,-4.1978,55.8486
Defender,1930,-2.7167,57.2333
Goalkeeper,1930,-4.2589,55.8581
Forward,1930,-3.05,55.9431
Forward,1930,3.36,39.6208
Midfielder,1930,2.1833,41.3833
Defender,1930,8.75,47.5
Forward,1930,-4.4958,55.6111
Defender,1930,-56.1819,-34.8836
Defender,1930,-8.6167,42.2833
Forward,1930.5,-58.3817,-34.6033
Forward,1930.5,16.35,48.2
Forward,1930.5,16.3667,48.2
Defender,1930.5,4.4667,51.0167
Defender,1930.5,14.4458,50.0756
Defender,1930.5,-2.1833,53
Defender,1930.5,-1.415,53.5783
Forward,1930.5,28.0456,-26.2044
Forward,1930.5,-2.2361,53.3031
Defender,1930.5,8.8,50.1
Defender,1930.5,8.3842,48.2269
Goalkeeper,1930.5,19.0514,47.4925
Midfielder,1930.5,21.23,45.7597
Midfielder,1930.5,9.8167,44.1
Midfielder,1930.5,12.5,41.9
Forward,1930.5,-57.635,-25.2819
,1930.5,113.2167,-7.75
Forward,1930.5,-9.15,38.7667
Midfielder,1930.5,-9.15,38.7667
Defender,1930.5,-9.1392,38.7136
Goalkeeper,1930.5,21.23,45.7597
Goalkeeper,1930.5,26.1039,44.4325
Goalkeeper,1930.5,-3.1675,56.1108
Goalkeeper,1930.5,-3.5333,56.3833
Defender,1930.5,-4.3344,55.8344
Forward,1930.5,-4.6861,55.755
Forward,1930.5,-4.2325,55.8697
Forward,1930.5,28.0456,-26.2044
Midfielder,1930.5,2.3,41.6167
Forward,1930.5,-56.1819,-34.8836
Goalkeeper,1931,-58.3833,-34.6
Forward,1931,16.3667,48.2
Defender,1931,16.35,48.2
Forward,1931,16.35,48.2
Midfielder,1931,4.3667,51.0167
Forward,1931,16.3667,48.2
Midfielder,1931,-3.0539,52.8597
Midfielder,1931,-1.815,54.9031
Forward,1931,-3.2261,54.1108
Forward,1931,-1.3661,54.9519
Forward,1931,-2.4189,53.5308
Midfielder,1931,-0.3403,52.8936
Forward,1931,11.5667,48.1333
Midfielder,1931,6.7833,51.2333
Defender,1931,-53.0147,-30.0083
Forward,1931,16.8667,41.1253
Forward,1931,-57.635,-25.2819
Defender,1931,-9.15,38.7667
Forward,1931,-9.15,38.7667
Forward,1931,-9.15,38.7667
Forward,1931,-9.15,38.7667
Forward,1931,-9.15,38.7667
Forward,1931,-9.15,38.7667
Forward,1931,21.2394,49.0017
Forward,1931,21.65,46.8
Defender,1931,-3.9189,55.7739
Forward,1931,-2.97,56.4639
Forward,1931,-4.1667,55.8167
Midfielder,1931,-4.3669,55.8669
Forward,1931,-2.9236,43.2569
Goalkeeper,1931,15.2075,59.2739
Goalkeeper,1931,11.9667,57.7
Midfielder,1931,12.7167,56.05
Midfielder,1931,12.7167,56.05
Goalkeeper,1931,15.2075,59.2739
Goalkeeper,1931,6.15,46.2
Forward,1931.5,-58.3833,-34.65
Forward,1931.5,16.3667,48.2
Forward,1931.5,15.6981,49.4044
,1931.5,4.4,51.2167
Midfielder,1931.5,4.4,51.2167
Forward,1931.5,-46.6333,-23.55
Midfielder,1931.5,-70.6667,-33.4333
Forward,1931.5,14.4583,50.0928
Midfielder,1931.5,14.3578,50.0831
Forward,1931.5,16.3667,48.2
Midfielder,1931.5,14.4519,50.0639
Defender,1931.5,12.5683,55.6761
Midfielder,1931.5,-2.0653,52.4739
Forward,1931.5,-1.4078,53.0503
Forward,1931.5,-3.0139,53.3931
Forward,1931.5,24.7453,59.4372
Defender,1931.5,-58.3817,-34.6033
Defender,1931.5,-1.7886,43.3378
Goalkeeper,1931.5,8.6833,50.1167
Midfielder,1931.5,7.6,49.2
Forward,1931.5,11.5667,48.1333
Forward,1931.5,19.0514,47.4925
Midfielder,1931.5,10.3167,43.55
Forward,1931.5,5.1167,52.0833
Midfielder,1931.5,4.5,51.9167
Forward,1931.5,-77.0283,-12.0433
Forward,1931.5,19.9383,50.0614
Forward,1931.5,-9.15,38.7667
Forward,1931.5,-8.8833,38.5333
Midfielder,1931.5,2.1833,41.3833
Midfielder,1931.5,-1.9856,43.3214
Forward,1931.5,-56.1819,-34.8836
Midfielder,1932,16.3667,48.2
Forward,1932,3.2333,51.2167
Forward,1932,4.4,51.2167
Forward,1932,-64.6661,-16.7119
Forward,1932,114.1939,22.2744
Midfielder,1932,,
Goalkeeper,1932,14.4167,50.0833
Forward,1932,12.5333,55.6667
Forward,1932,31.2333,30.05
Defender,1932,-1.315,53.4878
Forward,1932,-1.9497,52.5125
Goalkeeper,1932,-1.695,52.6331
Midfielder,1932,-2.5808,53.5897
Midfielder,1932,2.3636,48.7919
Defender,1932,3.8772,43.6119
Forward,1932,-0.6331,35.6969
Forward,1932,2.405,48.8264
Midfielder,1932,13.3833,52.5167
Forward,1932,11.5667,48.1333
Forward,1932,23.6333,37.95
Midfielder,1932,19.0514,47.4925
Defender,1932,16.35,48.2
Forward,1932,16.35,48.2
Forward,1932,16.35,48.2
Forward,1932,13.85,44.8667
Midfielder,1932,-56.1819,-34.8836
Defender,1932,139.7667,35.6833
Forward,1932,-99.1333,19.4333
Midfielder,1932,-8.6219,41.1619
Midfielder,1932,-9.15,38.7667
Defender,1932,-9.1833,38.7
Midfielder,1932,-8.6219,41.1619
Forward,1932,-9.1392,38.7136
Goalkeeper,1932,-4.3669,55.8669
Midfielder,1932,-4.2589,55.8581
Forward,1932,-2.6553,56.73
Forward,1932,-5.4333,56.0333
Forward,1932,-4.3864,55.7967
Midfielder,1932,-2.4667,43.1833
Defender,1932,-2.9917,43.2972
Forward,1932,16.2,58.6
Forward,1932,16.2,58.6
Forward,1932,22.05,40.8
Midfielder,1932.5,16.35,48.2
Defender,1932.5,4.2333,50.9667
Defender,1932.5,-1.8631,53.725
Midfielder,1932.5,-1.3661,53.155
Goalkeeper,1932.5,-1.6678,52.6081
Forward,1932.5,-1.59,54.7989
Midfielder,1932.5,,
Midfielder,1932.5,3.8772,43.6119
Forward,1932.5,2.4997,48.7994
Midfielder,1932.5,,
Forward,1932.5,13.3833,52.5167
Forward,1932.5,8.4692,49.4889
Forward,1932.5,7.1,51.5167
Midfielder,1932.5,-99.1333,19.4333
Forward,1932.5,-103.35,20.6667
Goalkeeper,1932.5,6.15,52.25
Forward,1932.5,4.8,52.4667
Forward,1932.5,4.3667,52.0167
Forward,1932.5,4.5,51.9167
Forward,1932.5,109.6667,-6.8833
Forward,1932.5,10.95,59.2053
Forward,1932.5,9.71,59.1156
Forward,1932.5,-77.0283,-12.0433
Forward,1932.5,20.6333,45.8833
Forward,1932.5,20.4,46.0167
Forward,1932.5,-3.9189,55.7739
Forward,1932.5,2.1833,41.3833
Midfielder,1933,-58.3667,-34.6667
Midfielder,1933,16.3667,48.2
Midfielder,1933,16.3667,48.2
Defender,1933,4.35,50.8167
Defender,1933,4.3333,50.8667
Goalkeeper,1933,-73.5667,45.5
Forward,1933,15.5089,50.1897
Midfielder,1933,14.4167,50.0833
Forward,1933,12.5683,55.6761
Defender,1933,-1.5139,55.1261
Forward,1933,-1.5167,54.9
Forward,1933,-1.4939,53.4731
Forward,1933,-2.2819,53.4919
Defender,1933,-1.9833,50.7167
Midfielder,1933,-1.4175,54.7431
Forward,1933,-1.2831,53.4992
Forward,1933,-1.5681,55.1811
Forward,1933,-2.0836,52.4908
Forward,1933,-1.63,54.7822
Forward,1933,-1.2831,53.4992
Forward,1933,-0.6331,35.6969
Forward,1933,2.3508,48.8567
Midfielder,1933,8.6833,50.1167
Forward,1933,8.6167,44.9167
Defender,1933,139.6917,35.6894
Forward,1933,6.3175,52.8556
Defender,1933,5.3,51.6833
Defender,1933,19.4667,51.7833
Defender,1933,19.9383,50.0614
Defender,1933,-9.15,38.7667
Goalkeeper,1933,-9.1392,38.7136
Goalkeeper,1933,16.35,48.2
Defender,1933,-3.8039,55.8225
Forward,1933,-4.4236,55.8467
Forward,1933,-4.055,55.7775
Goalkeeper,1933,-73.5667,45.5
Midfielder,1933,-3.9825,55.6969
Midfielder,1933,-4.2589,55.8581
Forward,1933,-3.7439,55.9339
Defender,1933,-2.4667,43.1833
Goalkeeper,1933,-2.6983,43.4072
Midfielder,1933,-2.4667,43.1833
Midfielder,1933,-2.9656,43.2681
Forward,1933,-15.4167,28.15
Midfielder,1933,2.1833,41.3833
Forward,1933,11.9667,57.7
Forward,1933,11.9667,57.7
Midfielder,1933,7.6,47.5667
Midfielder,1933,-56.5167,-33.3667
Forward,1933.5,-62.7,-34.2667
Forward,1933.5,-57.9544,-34.9211
Midfielder,1933.5,16.35,48.2
Defender,1933.5,16.35,48.2
Goalkeeper,1933.5,4.9333,50.8
Midfielder,1933.5,-43.1964,-22.9083
Midfielder,1933.5,17.1097,48.1439
Midfielder,1933.5,-2.1494,53.4083
Forward,1933.5,-0.6503,53.5808
Midfielder,1933.5,8.6833,50.1167
Midfielder,1933.5,6.7833,51.2333
,1933.5,16.35,48.2
Forward,1933.5,20.3747,47.8989
Forward,1933.5,,
Forward,1933.5,8.35,44.7667
Midfielder,1933.5,19.9383,50.0614
Goalkeeper,1933.5,24.0167,49.85
Midfielder,1933.5,19.9383,50.0614
Forward,1933.5,18.95,50.3
Midfielder,1933.5,-9.15,38.7667
Midfielder,1933.5,16.35,48.2
Midfielder,1933.5,20.7917,48.1042
Midfielder,1933.5,-4.2528,55.8853
Defender,1933.5,-1.4289,54.9919
Forward,1933.5,-3.0167,43.35
Forward,1933.5,-2.9878,43.2467
Forward,1933.5,7.45,46.95
Forward,1934,-57.635,-25.2819
Midfielder,1934,-58.3817,-34.6033
Forward,1934,-58.3817,-34.6033
Forward,1934,16.3667,48.2
Goalkeeper,1934,16.35,48.2
Midfielder,1934,4.4667,51.0167
,1934,4.4,51.2167
Defender,1934,4.35,50.8167
Defender,1934,4.4167,51.1833
Forward,1934,5.5667,50.6333
Midfielder,1934,4.3333,50.8333
Forward,1934,-47.8908,-22.0178
Defender,1934,-51.23,-30.0331
Defender,1934,14.1333,50.1167
Midfielder,1934,-1.55,54.9781
Goalkeeper,1934,-2.6969,53.6919
Forward,1934,-1.6689,54.9739
Defender,1934,6.0833,50.7833
Forward,1934,6.7833,51.2333
Forward,1934,7.1,51.5167
Forward,1934,19.25,47.4333
Midfielder,1934,13.8,45.6333
Defender,1934,8.4,45.0167
Midfielder,1934,-58.3817,-34.6033
Midfielder,1934,8.6167,44.9167
Defender,1934,139.7667,35.6833
Goalkeeper,1934,139.7667,35.6833
Goalkeeper,1934,139.7667,35.6833
Forward,1934,139.7667,35.6833
Midfielder,1934,139.7667,35.6833
Midfielder,1934,139.6917,35.6894
Midfielder,1934,139.7667,35.6833
Forward,1934,135.1831,34.6906
Forward,1934,139.7667,35.6833
Forward,1934,135.1831,34.6906
Forward,1934,132.4553,34.3853
Midfielder,1934,5.0833,51.55
Defender,1934,5.1167,52.0833
Forward,1934,-77.0283,-12.0433
Defender,1934,-9.15,38.7667
Midfielder,1934,-9.15,38.7667
